,EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
1319,-11.829,-3.658,-6.389,-2.495,4.132,-2.189,1.739,-2.778,-0.1,0.798,-0.477,0.488,1.007,-0.061,80.0,5416.0,1.0
1320,-8.952,-2.19,-2.824,3.536,6.196,-2.027,2.986,2.258,-0.098,0.796,-0.477,0.58,0.977,-0.183,80.0,5417.0,1.0
1321,-6.28,-1.079,0.146,8.404,7.081,-2.398,2.91,5.381,-0.099,0.796,-0.48,0.549,0.946,-0.153,80.0,5418.0,1.0
1322,-3.719,-0.136,2.408,10.633,6.879,-3.153,1.977,6.396,-0.096,0.795,-0.48,0.671,0.977,-0.092,80.0,5419.0,1.0
1323,-1.468,1.003,4.097,10.49,6.191,-3.845,1.184,6.264,-0.096,0.797,-0.48,0.641,0.977,-0.122,80.0,5420.0,1.0
1324,0.015,2.465,5.168,9.117,5.479,-4.034,1.107,5.97,-0.097,0.796,-0.481,0.671,1.16,-0.153,80.0,5421.0,1.0
1325,0.204,3.923,5.13,6.838,4.603,-3.615,1.391,5.463,-0.098,0.796,-0.481,0.732,1.19,-0.092,80.0,5422.0,1.0
1326,-1.241,4.814,3.455,3.38,3.18,-2.768,1.301,4.161,-0.1,0.797,-0.48,0.61,1.312,-0.092,80.0,5423.0,1.0
1327,-4.002,4.898,0.442,-0.334,1.391,-1.665,0.569,2.132,-0.099,0.797,-0.481,0.732,1.19,-0.183,80.0,5424.0,1.0
1328,-6.95,4.498,-2.685,-2.283,0.031,-0.502,-0.492,0.194,-0.101,0.796,-0.479,0.732,1.251,-0.153,80.0,5425.0,1.0
1329,-8.921,4.072,-4.863,-1.917,-0.338,0.24,-1.48,-1.03,-0.098,0.796,-0.477,0.732,1.312,-0.183,80.0,5426.0,1.0
1330,-9.625,3.697,-6.033,-0.849,0.078,-0.048,-2.217,-1.582,-0.1,0.796,-0.478,0.763,1.343,-0.244,80.0,5427.0,1.0
1331,-9.627,3.051,-6.84,-0.366,0.617,-1.61,-2.755,-1.797,-0.101,0.795,-0.481,0.824,1.343,-0.122,80.0,5428.0,1.0
1332,-9.586,1.857,-7.813,-0.158,0.761,-3.973,-3.252,-2.018,-0.1,0.797,-0.48,0.702,1.251,-0.305,80.0,5429.0,1.0
1333,-9.687,0.253,-8.915,0.402,0.517,-6.091,-3.814,-2.544,-0.1,0.796,-0.478,0.824,1.373,-0.244,80.0,5430.0,1.0
1334,-9.886,-1.376,-9.707,1.606,0.386,-6.997,-4.343,-3.243,-0.101,0.797,-0.479,0.854,1.312,-0.153,80.0,5431.0,1.0
1335,-10.416,-2.803,-9.904,3.653,0.926,-6.454,-4.494,-3.298,-0.102,0.797,-0.478,0.946,1.343,-0.092,80.0,5432.0,1.0
1336,-11.526,-4.033,-9.684,6.13,2.272,-5.006,-3.932,-1.996,-0.103,0.798,-0.482,0.916,1.312,-0.122,80.0,5433.0,1.0
1337,-12.836,-5.119,-9.468,7.77,3.953,-3.539,-2.776,0.173,-0.102,0.797,-0.48,0.885,1.312,-0.122,80.0,5434.0,1.0
1338,-13.661,-6.116,-9.687,7.252,5.077,-2.865,-1.702,1.722,-0.101,0.795,-0.481,0.977,1.343,-0.092,80.0,5435.0,1.0
1339,-13.93,-7.118,-10.727,4.026,4.774,-3.456,-1.494,1.383,-0.098,0.796,-0.482,0.977,1.343,-0.153,80.0,5436.0,1.0
1340,-14.123,-8.117,-12.643,-1.108,2.736,-5.246,-2.533,-1.079,-0.1,0.796,-0.481,0.977,1.282,-0.183,80.0,5437.0,1.0
1341,-14.349,-8.833,-14.805,-6.013,-0.494,-7.685,-4.597,-4.866,-0.1,0.797,-0.48,1.038,1.343,-0.183,80.0,5438.0,1.0
1342,-14.204,-8.954,-16.221,-8.811,-3.876,-10.055,-7.014,-8.675,-0.1,0.796,-0.48,1.038,1.373,-0.153,80.0,5439.0,1.0
1343,-13.543,-8.459,-16.363,-9.686,-6.589,-11.767,-9.092,-11.453,-0.1,0.797,-0.481,1.099,1.373,-0.031,80.0,5440.0,1.0
1344,-12.627,-7.496,-15.385,-10.074,-8.349,-12.476,-10.583,-12.865,-0.101,0.797,-0.479,1.099,1.434,-0.031,80.0,5441.0,1.0
1345,-11.309,-5.927,-13.399,-10.077,-8.95,-11.937,-11.535,-13.016,-0.1,0.797,-0.48,1.068,1.373,-0.031,80.0,5442.0,1.0
1346,-8.806,-3.233,-9.94,-7.845,-7.741,-9.78,-11.565,-11.806,-0.1,0.798,-0.478,1.068,1.495,-0.092,80.0,5443.0,1.0
1347,-4.882,0.71,-4.765,-2.137,-4.192,-5.914,-9.937,-9.031,-0.099,0.8,-0.482,1.038,1.373,-0.153,80.0,5444.0,1.0
1348,-0.74,4.795,0.936,5.34,0.89,-1.337,-6.776,-5.274,-0.101,0.801,-0.485,0.946,1.404,-0.183,80.0,5445.0,1.0
1349,1.928,7.143,4.874,11.125,5.334,2.026,-3.616,-2.051,-0.1,0.799,-0.48,0.916,1.404,-0.214,80.0,5446.0,1.0
1350,2.287,6.538,5.326,12.681,7.039,2.581,-2.382,-0.851,-0.099,0.796,-0.48,0.916,1.465,-0.214,80.0,5447.0,1.0
1351,0.419,3.186,2.218,9.251,5.236,0.012,-4.023,-2.472,-0.098,0.793,-0.482,0.946,1.495,-0.214,80.0,5448.0,1.0
1352,-2.991,-1.579,-2.904,2.05,0.855,-4.644,-7.86,-6.627,-0.098,0.796,-0.479,0.977,1.587,-0.092,80.0,5449.0,1.0
1353,-6.524,-5.927,-7.551,-5.356,-3.816,-9.476,-11.871,-11.423,-0.1,0.796,-0.479,0.946,1.587,-0.122,80.0,5450.0,1.0
1354,-8.634,-8.535,-9.77,-9.234,-6.597,-12.937,-14.186,-14.354,-0.098,0.794,-0.482,0.916,1.617,-0.244,80.0,5451.0,1.0
1355,-9.125,-9.657,-9.672,-9.405,-7.201,-15.107,-14.634,-14.597,-0.098,0.793,-0.482,0.977,1.495,-0.244,80.0,5452.0,1.0
1356,-9.283,-10.745,-9.014,-9.052,-7.047,-17.169,-14.382,-13.323,-0.096,0.792,-0.482,1.007,1.648,-0.244,80.0,5453.0,1.0
1357,-10.108,-12.719,-9.223,-10.543,-7.364,-19.68,-14.287,-11.905,-0.098,0.791,-0.483,1.129,1.74,-0.092,80.0,5454.0,1.0
1358,-11.077,-15.007,-10.285,-12.966,-8.152,-21.963,-14.319,-10.982,-0.099,0.791,-0.48,1.312,1.862,-0.153,80.0,5455.0,1.0
1359,-11.021,-16.293,-11.322,-14.032,-8.821,-22.989,-14.283,-10.876,-0.1,0.792,-0.48,1.373,1.77,-0.214,80.0,5456.0,1.0
1360,-9.615,-15.801,-11.668,-13.015,-9.113,-22.19,-14.35,-11.81,-0.1,0.792,-0.481,1.373,1.74,-0.275,80.0,5457.0,1.0
1361,-7.509,-13.842,-11.275,-10.779,-9.248,-19.53,-14.785,-13.671,-0.1,0.792,-0.48,1.434,1.77,-0.275,80.0,5458.0,1.0
1362,-5.343,-11.325,-10.38,-8.128,-9.467,-15.402,-15.53,-15.958,-0.098,0.792,-0.483,1.556,1.74,-0.275,80.0,5459.0,1.0
1363,-3.309,-8.984,-9.22,-5.82,-9.762,-10.735,-16.269,-18.033,-0.098,0.795,-0.485,1.617,1.617,-0.336,80.0,5460.0,1.0
1364,-1.527,-7.074,-8.028,-5.102,-10.01,-6.839,-16.816,-19.389,-0.099,0.795,-0.483,1.495,1.617,-0.397,80.0,5461.0,1.0
1365,-0.108,-5.468,-6.916,-6.603,-10.161,-4.771,-17.356,-19.81,-0.1,0.798,-0.485,1.526,1.587,-0.458,80.0,5462.0,1.0
1366,1.318,-3.762,-5.671,-9.261,-10.271,-4.741,-18.3,-19.512,-0.099,0.798,-0.482,1.495,1.678,-0.397,80.0,5463.0,1.0
1367,3.564,-1.453,-3.878,-11.224,-10.405,-6.007,-19.885,-19.056,-0.099,0.799,-0.479,1.587,1.617,-0.397,80.0,5464.0,1.0
1368,7.02,1.669,-1.326,-11.358,-10.531,-7.425,-21.949,-18.883,-0.098,0.798,-0.481,1.434,1.495,-0.366,80.0,5465.0,1.0
1369,11.116,5.223,1.75,-9.554,-10.519,-8.324,-24.094,-18.905,-0.099,0.799,-0.48,1.495,1.526,-0.336,80.0,5466.0,1.0
1370,14.812,8.339,4.803,-6.335,-10.217,-8.951,-25.982,-18.78,-0.097,0.796,-0.482,1.465,1.465,-0.366,80.0,5467.0,1.0
1371,17.265,10.122,7.215,-2.759,-9.596,-10.073,-27.474,-18.646,-0.098,0.796,-0.482,1.434,1.526,-0.366,80.0,5468.0,1.0
1372,17.999,10.167,8.608,0.071,-8.661,-12.065,-28.363,-18.971,-0.097,0.795,-0.482,1.343,1.617,-0.397,80.0,5469.0,1.0
1373,17.039,8.896,9.138,2.006,-7.183,-14.299,-27.995,-19.515,-0.1,0.795,-0.481,1.282,1.617,-0.366,80.0,5470.0,1.0
1374,15.135,7.42,9.365,3.619,-4.743,-15.481,-25.388,-19.128,-0.099,0.794,-0.483,1.404,1.587,-0.336,80.0,5471.0,1.0
1375,13.309,6.75,9.674,4.787,-1.168,-14.633,-19.96,-16.776,-0.099,0.795,-0.483,1.312,1.526,-0.336,80.0,5472.0,1.0
1376,11.82,6.9,9.847,4.39,3.093,-11.792,-12.206,-12.518,-0.099,0.796,-0.483,1.312,1.495,-0.244,80.0,5473.0,1.0
1377,10.097,7.042,9.454,1.989,7.153,-7.837,-3.618,-7.418,-0.099,0.795,-0.484,1.312,1.526,-0.244,80.0,5474.0,1.0
1378,7.836,6.453,8.483,-0.976,10.258,-3.893,4.081,-2.61,-0.1,0.795,-0.485,1.282,1.526,-0.153,80.0,5475.0,1.0
1379,5.523,4.975,7.263,-2.514,12.062,-0.969,9.624,1.264,-0.1,0.795,-0.483,1.282,1.556,-0.061,80.0,5476.0,1.0
1380,3.728,2.759,6.0,-2.003,12.503,0.259,12.425,3.869,-0.1,0.797,-0.484,1.251,1.495,-0.153,80.0,5477.0,1.0
1381,2.39,0.015,4.66,-0.289,11.694,-0.334,12.542,5.069,-0.1,0.795,-0.484,1.221,1.312,-0.214,80.0,5478.0,1.0
1382,1.128,-2.942,3.189,1.358,9.918,-2.27,10.494,4.944,-0.1,0.796,-0.483,1.099,1.282,-0.183,80.0,5479.0,1.0
1383,-0.051,-5.645,1.707,1.873,7.504,-4.755,6.971,3.541,-0.099,0.794,-0.484,1.099,1.312,-0.183,80.0,5480.0,1.0
1384,-0.859,-7.69,0.439,0.604,4.637,-7.206,2.586,0.773,-0.1,0.793,-0.487,1.099,1.282,-0.092,80.0,5481.0,1.0
1385,-1.275,-8.965,-0.449,-2.338,1.439,-9.515,-2.131,-3.093,-0.099,0.795,-0.484,1.16,1.251,-0.122,80.0,5482.0,1.0
1386,-1.373,-9.534,-0.777,-5.873,-1.714,-11.743,-6.617,-7.066,-0.099,0.797,-0.481,1.099,1.282,-0.092,80.0,5483.0,1.0
1387,-0.73,-9.311,-0.169,-8.246,-4.071,-13.634,-10.183,-9.801,-0.099,0.795,-0.483,1.19,1.221,-0.183,80.0,5484.0,1.0
1388,1.302,-8.028,1.719,-7.764,-4.898,-14.6,-12.189,-10.335,-0.1,0.794,-0.483,1.129,1.251,-0.244,80.0,5485.0,1.0
1389,4.691,-5.633,4.7,-3.868,-4.08,-14.172,-12.485,-8.629,-0.099,0.795,-0.483,1.129,1.129,-0.153,80.0,5486.0,1.0
1390,8.59,-2.558,7.975,2.292,-2.244,-12.275,-11.585,-5.585,-0.099,0.795,-0.481,1.099,1.007,-0.214,80.0,5487.0,1.0
1391,11.954,0.424,10.545,8.167,-0.325,-9.279,-10.336,-2.535,-0.099,0.793,-0.481,1.19,0.977,-0.153,80.0,5488.0,1.0
1392,14.007,2.569,11.659,10.919,0.924,-5.941,-9.45,-0.625,-0.101,0.795,-0.483,1.129,0.977,-0.214,80.0,5489.0,1.0
1393,14.429,3.56,11.19,9.203,1.29,-2.992,-9.171,-0.319,-0.1,0.796,-0.483,1.129,0.977,-0.336,80.0,5490.0,1.0
1394,13.589,3.703,9.834,4.425,1.262,-0.653,-9.137,-1.154,-0.099,0.792,-0.484,1.19,0.885,-0.275,80.0,5491.0,1.0
1395,12.695,3.792,8.878,-0.054,1.746,1.254,-8.697,-2.06,-0.098,0.793,-0.482,1.129,0.854,-0.183,80.0,5492.0,1.0
1396,13.177,4.566,9.354,-1.611,3.249,2.699,-7.614,-2.294,-0.1,0.794,-0.479,1.129,0.824,-0.336,80.0,5493.0,1.0
1397,15.446,6.131,11.279,-0.187,5.406,3.288,-6.295,-1.884,-0.101,0.793,-0.483,1.251,0.824,-0.366,80.0,5494.0,1.0
1398,18.53,8.047,13.875,2.509,7.47,2.855,-5.285,-1.321,-0.1,0.796,-0.483,1.251,0.824,-0.305,80.0,5495.0,1.0
1399,21.132,9.922,16.26,4.245,8.765,1.8,-5.003,-1.775,-0.101,0.794,-0.484,1.312,0.854,-0.366,80.0,5496.0,1.0
1400,22.79,11.818,17.905,3.294,8.719,0.687,-5.784,-4.829,-0.101,0.794,-0.485,1.16,0.824,-0.366,80.0,5497.0,1.0
1401,23.876,14.05,18.817,-0.149,7.187,-0.171,-7.656,-10.676,-0.101,0.795,-0.484,1.16,0.61,-0.214,80.0,5498.0,1.0
1402,24.901,16.622,19.276,-4.228,4.712,-0.596,-10.124,-17.369,-0.102,0.797,-0.485,1.19,0.61,-0.214,80.0,5499.0,1.0
1403,26.364,19.129,19.516,-7.157,2.331,-0.227,-12.274,-22.251,-0.1,0.796,-0.486,1.129,0.763,-0.305,80.0,5500.0,1.0
1404,28.971,21.251,19.773,-7.826,1.159,1.422,-13.185,-23.545,-0.101,0.795,-0.482,0.946,0.671,-0.214,80.0,5501.0,1.0
1405,33.085,22.9,20.165,-5.667,1.811,4.501,-12.463,-20.996,-0.102,0.797,-0.483,0.977,0.61,-0.153,80.0,5502.0,1.0
1406,38.034,23.954,20.503,-0.854,4.115,8.603,-10.311,-15.649,-0.102,0.797,-0.483,1.068,0.549,-0.122,80.0,5503.0,1.0
1407,42.609,24.317,20.535,5.553,7.431,13.024,-7.058,-9.081,-0.101,0.796,-0.484,0.946,0.641,0.061,80.0,5504.0,1.0
1408,46.017,24.025,20.172,11.487,10.973,16.998,-3.039,-2.828,-0.099,0.795,-0.486,0.946,0.61,0.031,80.0,5505.0,1.0
1409,48.027,23.051,19.381,14.534,13.847,19.698,0.991,1.839,-0.1,0.797,-0.485,0.916,0.58,0.092,80.0,5506.0,1.0
1410,48.663,21.36,18.283,14.026,15.317,20.342,3.767,4.255,-0.102,0.797,-0.484,0.854,0.519,0.092,80.0,5507.0,1.0
1411,48.182,19.298,17.367,11.944,15.282,18.638,4.179,4.579,-0.101,0.797,-0.485,0.854,0.488,0.061,80.0,5508.0,1.0
1412,47.083,17.626,17.18,10.489,14.231,15.089,2.026,3.348,-0.1,0.796,-0.484,0.793,0.458,0.092,80.0,5509.0,1.0
1413,45.827,16.968,17.818,9.682,12.75,10.766,-1.77,1.088,-0.097,0.795,-0.486,0.763,0.458,0.183,80.0,5510.0,1.0
1414,44.528,17.332,18.91,8.521,11.314,6.832,-5.516,-1.321,-0.1,0.794,-0.487,0.763,0.458,0.214,80.0,5511.0,1.0
1415,42.958,18.164,19.886,6.889,10.195,4.051,-7.694,-2.844,-0.1,0.795,-0.487,0.732,0.427,0.153,80.0,5512.0,1.0
1416,40.897,18.734,20.071,4.961,9.16,2.34,-8.023,-3.543,-0.098,0.795,-0.484,0.671,0.427,0.244,80.0,5513.0,1.0
1417,38.408,18.396,18.876,2.393,7.541,0.854,-7.559,-4.759,-0.098,0.795,-0.481,0.702,0.549,0.244,80.0,5514.0,1.0
1418,35.716,16.729,16.234,-0.721,4.957,-1.231,-7.614,-7.448,-0.099,0.795,-0.479,0.641,0.58,0.214,80.0,5515.0,1.0
1419,32.97,13.711,12.783,-3.331,1.838,-3.933,-8.55,-10.963,-0.098,0.796,-0.482,0.732,0.58,0.275,80.0,5516.0,1.0
1420,30.261,9.829,9.446,-4.642,-0.945,-6.436,-9.676,-13.879,-0.097,0.795,-0.482,0.671,0.549,0.153,80.0,5517.0,1.0
1421,27.8,5.907,6.884,-4.941,-2.861,-7.765,-10.259,-15.673,-0.097,0.797,-0.484,0.61,0.641,0.244,80.0,5518.0,1.0
1422,25.788,2.635,5.304,-4.845,-3.952,-7.505,-10.239,-17.025,-0.097,0.798,-0.483,0.641,0.641,0.183,80.0,5519.0,1.0
1423,24.016,0.149,4.375,-4.861,-4.523,-6.033,-9.949,-18.7,-0.098,0.795,-0.486,0.732,0.854,0.122,80.0,5520.0,1.0
1424,21.88,-1.85,3.315,-5.752,-4.846,-4.274,-9.667,-20.781,-0.095,0.797,-0.486,0.641,0.916,0.092,80.0,5521.0,1.0
1425,19.008,-3.619,1.496,-8.031,-5.042,-3.172,-9.526,-22.747,-0.095,0.798,-0.483,0.732,0.916,0.0,80.0,5522.0,1.0
1426,15.575,-5.122,-1.003,-11.255,-5.1,-3.209,-9.514,-23.906,-0.095,0.798,-0.485,0.763,1.068,0.031,80.0,5523.0,1.0
1427,12.066,-6.022,-3.503,-14.505,-4.961,-4.154,-9.479,-23.939,-0.096,0.797,-0.489,0.671,1.007,-0.031,80.0,5524.0,1.0
1428,9.11,-5.718,-5.119,-17.069,-4.41,-5.147,-9.19,-23.12,-0.095,0.795,-0.485,0.702,1.099,-0.031,80.0,5525.0,1.0
1429,7.35,-3.793,-5.148,-18.485,-3.086,-5.256,-8.488,-22.024,-0.096,0.795,-0.479,0.854,1.16,-0.183,80.0,5526.0,1.0
1430,6.976,-0.623,-3.473,-18.405,-0.822,-4.212,-7.417,-21.078,-0.096,0.795,-0.48,0.793,1.221,-0.214,80.0,5527.0,1.0
1431,7.465,2.714,-0.722,-16.927,2.072,-2.612,-6.205,-20.329,-0.097,0.795,-0.479,0.854,1.282,-0.305,80.0,5528.0,1.0
1432,8.067,5.249,2.115,-14.858,4.98,-1.333,-5.144,-19.561,-0.098,0.794,-0.482,0.824,1.343,-0.397,80.0,5529.0,1.0
1433,8.5,6.756,4.351,-13.092,7.365,-0.753,-4.45,-18.636,-0.096,0.795,-0.481,0.885,1.373,-0.397,80.0,5530.0,1.0
1434,8.904,7.544,5.87,-11.962,8.908,-0.565,-4.18,-17.64,-0.097,0.794,-0.482,0.916,1.373,-0.458,80.0,5531.0,1.0
1435,9.336,7.889,6.907,-11.195,9.497,-0.187,-4.277,-16.706,-0.097,0.794,-0.483,0.977,1.465,-0.519,80.0,5532.0,1.0
1436,9.711,7.868,7.79,-10.053,9.241,0.698,-4.727,-16.071,-0.098,0.792,-0.483,1.038,1.465,-0.519,80.0,5533.0,1.0
1437,10.208,7.589,8.824,-7.737,8.565,1.992,-5.447,-16.027,-0.099,0.795,-0.48,1.099,1.404,-0.488,80.0,5534.0,1.0
1438,11.334,7.31,10.24,-4.051,8.17,3.475,-5.972,-16.36,-0.101,0.795,-0.479,1.16,1.434,-0.58,80.0,5535.0,1.0
1439,13.324,7.194,12.048,0.398,8.631,4.951,-5.668,-16.297,-0.1,0.798,-0.481,1.19,1.465,-0.58,80.0,5536.0,1.0
1440,15.695,7.089,13.842,4.328,9.996,6.243,-4.216,-15.325,-0.102,0.795,-0.484,1.282,1.526,-0.58,80.0,5537.0,1.0
1441,17.669,6.787,14.965,6.018,11.914,7.424,-1.544,-13.627,-0.101,0.794,-0.483,1.312,1.556,-0.58,80.0,5538.0,1.0
1442,18.853,6.409,15.058,4.396,13.998,8.872,2.368,-11.644,-0.101,0.792,-0.48,1.282,1.434,-0.519,80.0,5539.0,1.0
1443,19.344,6.334,14.455,0.544,16.032,10.923,7.263,-9.377,-0.101,0.794,-0.479,1.404,1.465,-0.549,80.0,5540.0,1.0
1444,19.517,6.83,14.006,-2.289,18.105,13.656,12.557,-6.122,-0.1,0.794,-0.478,1.373,1.434,-0.549,80.0,5541.0,1.0
1445,19.851,7.808,14.382,-1.336,20.372,16.832,17.507,-1.443,-0.101,0.796,-0.48,1.465,1.495,-0.488,80.0,5542.0,1.0
1446,20.504,8.751,15.339,2.512,22.326,19.701,21.115,3.31,-0.102,0.796,-0.482,1.526,1.465,-0.519,80.0,5543.0,1.0
1447,20.88,8.905,15.805,5.28,22.792,21.185,22.386,5.582,-0.103,0.794,-0.484,1.556,1.434,-0.427,80.0,5544.0,1.0
1448,20.1,7.809,14.867,4.006,21.072,20.623,21.203,4.164,-0.103,0.795,-0.483,1.587,1.434,-0.397,80.0,5545.0,1.0
1449,18.143,5.773,12.648,-0.561,17.765,18.264,18.627,0.377,-0.102,0.794,-0.479,1.678,1.373,-0.275,80.0,5546.0,1.0
1450,16.062,3.72,10.19,-5.107,14.281,14.958,16.071,-3.202,-0.102,0.794,-0.482,1.678,1.221,-0.275,80.0,5547.0,1.0
1451,14.796,2.398,8.512,-6.645,11.776,11.53,14.333,-4.626,-0.102,0.794,-0.479,1.74,1.312,-0.214,80.0,5548.0,1.0
1452,14.344,1.911,7.955,-4.402,10.588,8.569,13.375,-3.7,-0.101,0.795,-0.481,1.801,1.343,-0.153,80.0,5549.0,1.0
1453,14.343,2.06,8.339,0.116,10.313,6.512,12.652,-1.903,-0.102,0.795,-0.486,1.74,1.312,-0.031,80.0,5550.0,1.0
1454,14.651,2.665,9.221,4.164,10.17,5.524,11.529,-1.13,-0.104,0.795,-0.484,1.862,1.221,0.0,80.0,5551.0,1.0
1455,14.959,3.384,9.836,5.114,9.403,5.297,9.681,-2.235,-0.101,0.795,-0.483,1.923,1.343,0.0,80.0,5552.0,1.0
1456,14.562,3.623,9.381,1.908,7.672,5.147,7.319,-4.642,-0.101,0.794,-0.485,1.831,1.251,0.092,80.0,5553.0,1.0
1457,13.111,2.947,7.722,-4.095,5.281,4.432,5.06,-7.075,-0.102,0.794,-0.483,1.923,1.251,0.153,80.0,5554.0,1.0
1458,11.211,1.515,5.567,-10.072,2.969,2.928,3.383,-8.641,-0.101,0.794,-0.482,1.862,1.251,0.183,80.0,5555.0,1.0
1459,9.87,0.007,3.91,-13.742,1.407,0.929,2.195,-9.34,-0.102,0.797,-0.485,1.801,1.221,0.214,80.0,5556.0,1.0
1460,9.66,-0.738,3.543,-14.225,1.025,-0.766,1.193,-9.561,-0.1,0.796,-0.483,1.801,1.129,0.153,80.0,5557.0,1.0
1461,10.62,0.009,4.879,-11.69,2.103,-1.107,0.484,-9.447,-0.099,0.795,-0.487,1.709,1.16,0.214,80.0,5558.0,1.0
1462,12.593,2.563,7.805,-7.0,4.576,0.489,0.455,-8.951,-0.1,0.794,-0.487,1.648,1.099,0.214,80.0,5559.0,1.0
1463,15.181,6.456,11.576,-1.469,7.759,3.588,1.234,-8.101,-0.099,0.793,-0.482,1.587,1.099,0.244,80.0,5560.0,1.0
1464,17.391,10.457,14.942,3.441,10.558,7.031,2.526,-7.024,-0.099,0.795,-0.485,1.617,1.129,0.122,80.0,5561.0,1.0
1465,17.961,13.24,16.655,6.483,12.116,9.707,3.854,-5.747,-0.098,0.794,-0.484,1.678,1.068,0.092,80.0,5562.0,1.0
1466,16.34,14.121,16.091,6.809,12.222,11.044,4.839,-4.24,-0.098,0.795,-0.485,1.648,1.038,0.092,80.0,5563.0,1.0
1467,13.015,13.158,13.404,4.035,11.048,11.01,5.293,-2.903,-0.097,0.796,-0.485,1.526,0.977,0.061,80.0,5564.0,1.0
1468,8.973,10.944,9.432,-0.925,9.025,10.067,5.38,-2.411,-0.098,0.795,-0.485,1.373,1.068,0.092,80.0,5565.0,1.0
1469,5.449,8.618,5.767,-4.973,7.285,9.183,5.932,-2.348,-0.099,0.797,-0.484,1.373,1.068,0.122,80.0,5566.0,1.0
1470,3.692,7.404,4.09,-4.788,7.257,9.23,7.934,-1.182,-0.099,0.797,-0.486,1.373,1.007,0.092,80.0,5567.0,1.0
1471,3.919,7.431,4.568,-0.742,9.012,9.953,11.165,1.455,-0.099,0.798,-0.486,1.221,0.977,0.0,80.0,5568.0,1.0
1472,4.799,7.539,5.522,2.908,10.815,10.05,13.93,3.746,-0.097,0.796,-0.486,1.251,1.007,-0.061,80.0,5569.0,1.0
1473,4.721,6.614,5.233,2.403,10.838,8.566,14.549,3.701,-0.098,0.798,-0.483,1.221,0.977,-0.092,80.0,5570.0,1.0
1474,3.382,4.75,3.504,-2.291,8.769,5.847,12.751,1.197,-0.098,0.799,-0.484,1.038,0.977,-0.092,80.0,5571.0,1.0
1475,1.784,2.928,1.337,-8.191,5.697,3.075,9.609,-2.191,-0.099,0.8,-0.483,0.977,0.885,-0.153,80.0,5572.0,1.0
1476,0.869,1.823,-0.308,-11.81,2.93,1.254,6.529,-4.644,-0.099,0.799,-0.485,0.885,0.854,-0.092,80.0,5573.0,1.0
1477,0.621,1.244,-1.197,-11.394,1.118,0.663,4.437,-5.203,-0.1,0.801,-0.484,0.732,0.824,-0.214,80.0,5574.0,1.0
1478,0.505,0.684,-1.666,-7.999,0.215,0.984,3.613,-4.051,-0.099,0.8,-0.483,0.763,0.824,-0.214,80.0,5575.0,1.0
1479,0.296,0.035,-2.157,-4.595,-0.116,1.755,3.869,-2.16,-0.101,0.8,-0.482,0.549,0.854,-0.214,80.0,5576.0,1.0
1480,0.218,-0.316,-2.795,-3.594,-0.17,2.755,4.728,-0.548,-0.1,0.798,-0.481,0.58,0.763,-0.275,80.0,5577.0,1.0
1481,0.675,0.18,-3.189,-5.012,-0.006,4.036,5.707,0.466,-0.102,0.798,-0.484,0.519,0.793,-0.305,80.0,5578.0,1.0
1482,2.308,2.051,-2.489,-6.632,0.688,5.814,6.698,1.412,-0.101,0.795,-0.484,0.427,0.641,-0.183,80.0,5579.0,1.0
1483,5.99,5.743,0.243,-5.418,2.548,8.448,8.099,3.256,-0.101,0.795,-0.483,0.427,0.671,-0.061,80.0,5580.0,1.0
1484,12.079,11.321,5.386,0.874,6.072,12.245,10.492,6.866,-0.101,0.794,-0.481,0.336,0.671,-0.122,80.0,5581.0,1.0
1485,19.407,17.906,12.032,11.591,10.768,16.808,13.861,11.994,-0.102,0.796,-0.483,0.305,0.58,-0.092,80.0,5582.0,1.0
1486,25.31,23.562,17.839,21.849,14.751,20.622,17.047,16.491,-0.1,0.795,-0.481,0.397,0.519,-0.153,80.0,5583.0,1.0
1487,27.28,26.248,20.299,25.566,15.872,21.816,18.401,17.771,-0.1,0.794,-0.479,0.488,0.549,-0.122,80.0,5584.0,1.0
1488,24.638,25.075,18.441,20.687,13.344,19.504,17.029,15.033,-0.099,0.794,-0.483,0.519,0.549,-0.153,80.0,5585.0,1.0
1489,18.67,20.743,13.279,10.462,8.101,14.473,13.322,9.439,-0.099,0.795,-0.484,0.427,0.488,-0.092,80.0,5586.0,1.0
1490,11.739,15.152,7.011,0.458,2.119,8.792,8.675,3.153,-0.1,0.795,-0.478,0.549,0.519,-0.031,80.0,5587.0,1.0
1491,6.172,10.389,1.754,-5.481,-2.627,4.559,4.694,-1.638,-0.1,0.792,-0.479,0.58,0.61,0.0,80.0,5588.0,1.0
1492,3.322,7.727,-1.3,-7.122,-4.998,2.785,2.395,-3.649,-0.099,0.794,-0.481,0.61,0.58,0.092,80.0,5589.0,1.0
1493,3.264,7.367,-1.81,-6.18,-4.834,3.26,2.031,-2.774,-0.1,0.793,-0.484,0.641,0.61,0.122,80.0,5590.0,1.0
1494,5.117,8.76,-0.068,-4.173,-2.74,5.021,3.222,0.173,-0.1,0.795,-0.483,0.641,0.61,0.244,80.0,5591.0,1.0
1495,7.785,11.013,3.061,-1.95,0.222,6.971,5.205,3.857,-0.1,0.794,-0.482,0.671,0.427,0.214,80.0,5592.0,1.0
